Year,Section,Slot,ScenarioText,ImageFiles,QuestionText,AnswerType,Options,CorrectAnswer
2023,DI-LR,2,"Three participants â Akhil, Bimal and Chatur participate in a random draw
                            competition for five days. Every day, each participant randomly picks up a ball numbered
                            between 1 and 9. The number on the ball determines his score on that day. The total score of
                            a participant is the sum of his scores attained in the five days. The total score of a day
                            is the sum of participants' scores on that day. The 2-day average on a day, except on Day 1,
                            is the average of the total scores of that day and of the previous day. For example, if the
                            total scores of Day 1 and Day 2 are 25 and 20, then the 2-day average on Day 2 is calculated
                            as 22.5. Table 1 gives the 2-day averages for Days 2 through 5. Table 1: 2-day averages for Days 2
                                        through 5 Day 2 Day 3 Day 4 Day 5 15 15.5 16 17 Participants are ranked each day, with the person having the maximum score being
                        awarded the minimum rank (1) on that day. If there is a tie, all participants with the tied
                        score are awarded the best available rank. For example, if on a day Akhil, Bimal, and Chatur
                        score 8, 7 and 7 respectively, then their ranks will be 1, 2 and 2 respectively on that day.
                        These ranks are given in Table 2. Table 2: Ranks of participants on each
                                        day Day 1 Day 2 Day 3 Day 4 Day 5 Akhil 1 2 2 3 3 Bimal 2 3 2 1 1 Chatur 3 1 1 2 2 The following information is also known. 1. Chatur always scores in multiples
                        of 3. His score on Day 2 is the unique highest score in the competition. His minimum score is
                        observed only on Day 1, and it matches Akhil's score on Day 4. 2. The total score on Day 3
                        is the same as the total score on Day 4. 3. Bimal's scores are the same on Day 1 and Day 3.",,What is Akhil's score on Day 1?,MCQ,5 | 6 | 7 | 8,C
2023,DI-LR,2,"Three participants â Akhil, Bimal and Chatur participate in a random draw
                            competition for five days. Every day, each participant randomly picks up a ball numbered
                            between 1 and 9. The number on the ball determines his score on that day. The total score of
                            a participant is the sum of his scores attained in the five days. The total score of a day
                            is the sum of participants' scores on that day. The 2-day average on a day, except on Day 1,
                            is the average of the total scores of that day and of the previous day. For example, if the
                            total scores of Day 1 and Day 2 are 25 and 20, then the 2-day average on Day 2 is calculated
                            as 22.5. Table 1 gives the 2-day averages for Days 2 through 5. Table 1: 2-day averages for Days 2
                                        through 5 Day 2 Day 3 Day 4 Day 5 15 15.5 16 17 Participants are ranked each day, with the person having the maximum score being
                        awarded the minimum rank (1) on that day. If there is a tie, all participants with the tied
                        score are awarded the best available rank. For example, if on a day Akhil, Bimal, and Chatur
                        score 8, 7 and 7 respectively, then their ranks will be 1, 2 and 2 respectively on that day.
                        These ranks are given in Table 2. Table 2: Ranks of participants on each
                                        day Day 1 Day 2 Day 3 Day 4 Day 5 Akhil 1 2 2 3 3 Bimal 2 3 2 1 1 Chatur 3 1 1 2 2 The following information is also known. 1. Chatur always scores in multiples
                        of 3. His score on Day 2 is the unique highest score in the competition. His minimum score is
                        observed only on Day 1, and it matches Akhil's score on Day 4. 2. The total score on Day 3
                        is the same as the total score on Day 4. 3. Bimal's scores are the same on Day 1 and Day 3.",,Who attains the maximum total score?,MCQ,Chatur | Bimal | Cannot be determined | Akhil,A
2023,DI-LR,2,"Three participants â Akhil, Bimal and Chatur participate in a random draw
                            competition for five days. Every day, each participant randomly picks up a ball numbered
                            between 1 and 9. The number on the ball determines his score on that day. The total score of
                            a participant is the sum of his scores attained in the five days. The total score of a day
                            is the sum of participants' scores on that day. The 2-day average on a day, except on Day 1,
                            is the average of the total scores of that day and of the previous day. For example, if the
                            total scores of Day 1 and Day 2 are 25 and 20, then the 2-day average on Day 2 is calculated
                            as 22.5. Table 1 gives the 2-day averages for Days 2 through 5. Table 1: 2-day averages for Days 2
                                        through 5 Day 2 Day 3 Day 4 Day 5 15 15.5 16 17 Participants are ranked each day, with the person having the maximum score being
                        awarded the minimum rank (1) on that day. If there is a tie, all participants with the tied
                        score are awarded the best available rank. For example, if on a day Akhil, Bimal, and Chatur
                        score 8, 7 and 7 respectively, then their ranks will be 1, 2 and 2 respectively on that day.
                        These ranks are given in Table 2. Table 2: Ranks of participants on each
                                        day Day 1 Day 2 Day 3 Day 4 Day 5 Akhil 1 2 2 3 3 Bimal 2 3 2 1 1 Chatur 3 1 1 2 2 The following information is also known. 1. Chatur always scores in multiples
                        of 3. His score on Day 2 is the unique highest score in the competition. His minimum score is
                        observed only on Day 1, and it matches Akhil's score on Day 4. 2. The total score on Day 3
                        is the same as the total score on Day 4. 3. Bimal's scores are the same on Day 1 and Day 3.",,What is the minimum possible total score of Bimal?,Numerical,,25
2023,DI-LR,2,"Three participants â Akhil, Bimal and Chatur participate in a random draw
                            competition for five days. Every day, each participant randomly picks up a ball numbered
                            between 1 and 9. The number on the ball determines his score on that day. The total score of
                            a participant is the sum of his scores attained in the five days. The total score of a day
                            is the sum of participants' scores on that day. The 2-day average on a day, except on Day 1,
                            is the average of the total scores of that day and of the previous day. For example, if the
                            total scores of Day 1 and Day 2 are 25 and 20, then the 2-day average on Day 2 is calculated
                            as 22.5. Table 1 gives the 2-day averages for Days 2 through 5. Table 1: 2-day averages for Days 2
                                        through 5 Day 2 Day 3 Day 4 Day 5 15 15.5 16 17 Participants are ranked each day, with the person having the maximum score being
                        awarded the minimum rank (1) on that day. If there is a tie, all participants with the tied
                        score are awarded the best available rank. For example, if on a day Akhil, Bimal, and Chatur
                        score 8, 7 and 7 respectively, then their ranks will be 1, 2 and 2 respectively on that day.
                        These ranks are given in Table 2. Table 2: Ranks of participants on each
                                        day Day 1 Day 2 Day 3 Day 4 Day 5 Akhil 1 2 2 3 3 Bimal 2 3 2 1 1 Chatur 3 1 1 2 2 The following information is also known. 1. Chatur always scores in multiples
                        of 3. His score on Day 2 is the unique highest score in the competition. His minimum score is
                        observed only on Day 1, and it matches Akhil's score on Day 4. 2. The total score on Day 3
                        is the same as the total score on Day 4. 3. Bimal's scores are the same on Day 1 and Day 3.",,"If the total score of Bimal is a multiple of 3, what is the score of Akhil on Day 2?",MCQ,Cannot be determined | 4 | 6 | 5,B
2023,DI-LR,2,"Three participants â Akhil, Bimal and Chatur participate in a random draw
                            competition for five days. Every day, each participant randomly picks up a ball numbered
                            between 1 and 9. The number on the ball determines his score on that day. The total score of
                            a participant is the sum of his scores attained in the five days. The total score of a day
                            is the sum of participants' scores on that day. The 2-day average on a day, except on Day 1,
                            is the average of the total scores of that day and of the previous day. For example, if the
                            total scores of Day 1 and Day 2 are 25 and 20, then the 2-day average on Day 2 is calculated
                            as 22.5. Table 1 gives the 2-day averages for Days 2 through 5. Table 1: 2-day averages for Days 2
                                        through 5 Day 2 Day 3 Day 4 Day 5 15 15.5 16 17 Participants are ranked each day, with the person having the maximum score being
                        awarded the minimum rank (1) on that day. If there is a tie, all participants with the tied
                        score are awarded the best available rank. For example, if on a day Akhil, Bimal, and Chatur
                        score 8, 7 and 7 respectively, then their ranks will be 1, 2 and 2 respectively on that day.
                        These ranks are given in Table 2. Table 2: Ranks of participants on each
                                        day Day 1 Day 2 Day 3 Day 4 Day 5 Akhil 1 2 2 3 3 Bimal 2 3 2 1 1 Chatur 3 1 1 2 2 The following information is also known. 1. Chatur always scores in multiples
                        of 3. His score on Day 2 is the unique highest score in the competition. His minimum score is
                        observed only on Day 1, and it matches Akhil's score on Day 4. 2. The total score on Day 3
                        is the same as the total score on Day 4. 3. Bimal's scores are the same on Day 1 and Day 3.",,"If Akhil attains a total score of 24, then what is the total score of Bimal?",Numerical,,26
2023,DI-LR,2,"Odsville has five firms â Alfloo, Bzygoo, Czechy, Drjbna and Elavalaki. Each of
                            these firms was founded in some year and also closed down a few years later. Each firm raised Rs. 1 crore in its first and last year of existence. The amount each
                            firm raised every year increased until it reached a maximum, and then decreased until the
                            firm closed down. No firm raised the same amount of money in two consecutive years. Each
                            annual increase and decrease was either by Rs. 1 crore or by Rs. 2 crores. The
                            table below provides partial information about the five firms. Firm First year of existence Last year of existence Total amount raised (Rs. crores) Alfloo 2009 2016 21 Bzygoo 2012 2015 Czechy 2013 9 Drjbna 2011 2015 10 Elavalaki 2010 13",,"For which firm(s) can the amounts raised by them be concluded with certainty in each
                                year?",MCQ,Only Czechy and Drjbna | Only Bzygoo and Czechy and Drjbna | Only Czechy | Only Drjbna,A
2023,DI-LR,2,"Odsville has five firms â Alfloo, Bzygoo, Czechy, Drjbna and Elavalaki. Each of
                            these firms was founded in some year and also closed down a few years later. Each firm raised Rs. 1 crore in its first and last year of existence. The amount each
                            firm raised every year increased until it reached a maximum, and then decreased until the
                            firm closed down. No firm raised the same amount of money in two consecutive years. Each
                            annual increase and decrease was either by Rs. 1 crore or by Rs. 2 crores. The
                            table below provides partial information about the five firms. Firm First year of existence Last year of existence Total amount raised (Rs. crores) Alfloo 2009 2016 21 Bzygoo 2012 2015 Czechy 2013 9 Drjbna 2011 2015 10 Elavalaki 2010 13",,What best can be concluded about the total amount of money raised in 2015?,MCQ,It is either Rs. 7 crores or Rs. 8 crores. | It is either Rs. 7 crores or Rs. 8 crores or Rs. 9 crores. | It is exactly Rs. 8 crores. | It is either Rs. 8 crores or Rs. 9 crores.,A
2023,DI-LR,2,"Odsville has five firms â Alfloo, Bzygoo, Czechy, Drjbna and Elavalaki. Each of
                            these firms was founded in some year and also closed down a few years later. Each firm raised Rs. 1 crore in its first and last year of existence. The amount each
                            firm raised every year increased until it reached a maximum, and then decreased until the
                            firm closed down. No firm raised the same amount of money in two consecutive years. Each
                            annual increase and decrease was either by Rs. 1 crore or by Rs. 2 crores. The
                            table below provides partial information about the five firms. Firm First year of existence Last year of existence Total amount raised (Rs. crores) Alfloo 2009 2016 21 Bzygoo 2012 2015 Czechy 2013 9 Drjbna 2011 2015 10 Elavalaki 2010 13",,"What is the largest possible total amount of money (in Rs. crores) that could have been
                                raised in 2013?",Numerical,,17
2023,DI-LR,2,"Odsville has five firms â Alfloo, Bzygoo, Czechy, Drjbna and Elavalaki. Each of
                            these firms was founded in some year and also closed down a few years later. Each firm raised Rs. 1 crore in its first and last year of existence. The amount each
                            firm raised every year increased until it reached a maximum, and then decreased until the
                            firm closed down. No firm raised the same amount of money in two consecutive years. Each
                            annual increase and decrease was either by Rs. 1 crore or by Rs. 2 crores. The
                            table below provides partial information about the five firms. Firm First year of existence Last year of existence Total amount raised (Rs. crores) Alfloo 2009 2016 21 Bzygoo 2012 2015 Czechy 2013 9 Drjbna 2011 2015 10 Elavalaki 2010 13",,"If Elavalaki raised Rs. 3 crores in 2013, then what is the smallest possible total amount
                                of money (in Rs. crores) that could have been raised by all the companies in 2012?",MCQ,12 | 11 | 10 | 9,B
2023,DI-LR,2,"Odsville has five firms â Alfloo, Bzygoo, Czechy, Drjbna and Elavalaki. Each of
                            these firms was founded in some year and also closed down a few years later. Each firm raised Rs. 1 crore in its first and last year of existence. The amount each
                            firm raised every year increased until it reached a maximum, and then decreased until the
                            firm closed down. No firm raised the same amount of money in two consecutive years. Each
                            annual increase and decrease was either by Rs. 1 crore or by Rs. 2 crores. The
                            table below provides partial information about the five firms. Firm First year of existence Last year of existence Total amount raised (Rs. crores) Alfloo 2009 2016 21 Bzygoo 2012 2015 Czechy 2013 9 Drjbna 2011 2015 10 Elavalaki 2010 13",,"If the total amount of money raised in 2014 is Rs. 12 crores, then which of the following
                                is not possible?",MCQ,Bzygoo raised the same amount of money as Elavalaki in 2013. | Alfloo raised the same amount of money as Drjbna in 2013. | Alfloo raised the same amount of money as Bzygoo in 2014. | Bzygoo raised more money than Elavalaki in 2014.,A
2023,DI-LR,2,"Anjali, Bipasha, and Chitra visited an entertainment park that has four rides.
                            Each ride lasts one hour and can accommodate one visitor at one point. All rides begin at 9
                            am and must be completed by 5 pm except for Ride-3, for which the last ride has to be
                            completed by 1 pm. Ride gates open every 30 minutes, e.g. 10 am, 10:30 am, and so on.
                            Whenever a ride gate opens, and there is no visitor inside, the first visitor waiting in the
                            queue buys the ticket just before taking the ride. The ticket prices are Rs. 20, Rs. 50, Rs.
                            30 and Rs. 40 for Rides 1 to 4, respectively. Each of the three visitors took at least one
                            ride and did not necessarily take all rides. None of them took the same ride more than once.
                            The movement time from one ride to another is negligible, and a visitor leaves the ride
                            immediately after the completion of the ride. No one takes a break inside the park unless
                            mentioned explicitly. The following information is also known. 1.
                            Chitra never waited in the queue and completed her visit by 11 am after spending Rs. 50 to
                            pay for the ticket(s). 2. Anjali took Ride-1 at 11 am after waiting for 30 mins for
                            Chitra to complete it. It was the only ride where Anjali waited. 3. Bipasha began her
                            first of three rides at 11:30 am. All three visitors incurred the same amount of ticket
                            expense by 12:15 pm. 4. The last ride taken by Anjali and Bipasha was the same, where
                            Bipasha waited 30 mins for Anjali to complete her ride. Before standing in the queue for
                            that ride, Bipasha took a 1-hour coffee break after completing her previous ride.",,What was the total amount spent on tickets (in Rs.) by Bipasha?,MCQ,120 | 110 | 100 | 90,B
2023,DI-LR,2,"Anjali, Bipasha, and Chitra visited an entertainment park that has four rides.
                            Each ride lasts one hour and can accommodate one visitor at one point. All rides begin at 9
                            am and must be completed by 5 pm except for Ride-3, for which the last ride has to be
                            completed by 1 pm. Ride gates open every 30 minutes, e.g. 10 am, 10:30 am, and so on.
                            Whenever a ride gate opens, and there is no visitor inside, the first visitor waiting in the
                            queue buys the ticket just before taking the ride. The ticket prices are Rs. 20, Rs. 50, Rs.
                            30 and Rs. 40 for Rides 1 to 4, respectively. Each of the three visitors took at least one
                            ride and did not necessarily take all rides. None of them took the same ride more than once.
                            The movement time from one ride to another is negligible, and a visitor leaves the ride
                            immediately after the completion of the ride. No one takes a break inside the park unless
                            mentioned explicitly. The following information is also known. 1.
                            Chitra never waited in the queue and completed her visit by 11 am after spending Rs. 50 to
                            pay for the ticket(s). 2. Anjali took Ride-1 at 11 am after waiting for 30 mins for
                            Chitra to complete it. It was the only ride where Anjali waited. 3. Bipasha began her
                            first of three rides at 11:30 am. All three visitors incurred the same amount of ticket
                            expense by 12:15 pm. 4. The last ride taken by Anjali and Bipasha was the same, where
                            Bipasha waited 30 mins for Anjali to complete her ride. Before standing in the queue for
                            that ride, Bipasha took a 1-hour coffee break after completing her previous ride.",,Which were all the rides that Anjali completed by 2:00 pm?,MCQ,"Ride-1 and Ride-4 | Ride-1, Ride-2, and Ride-3 | Ride-1 and Ride-3 | Ride-1, Ride-2, and Ride-4",B
2023,DI-LR,2,"Anjali, Bipasha, and Chitra visited an entertainment park that has four rides.
                            Each ride lasts one hour and can accommodate one visitor at one point. All rides begin at 9
                            am and must be completed by 5 pm except for Ride-3, for which the last ride has to be
                            completed by 1 pm. Ride gates open every 30 minutes, e.g. 10 am, 10:30 am, and so on.
                            Whenever a ride gate opens, and there is no visitor inside, the first visitor waiting in the
                            queue buys the ticket just before taking the ride. The ticket prices are Rs. 20, Rs. 50, Rs.
                            30 and Rs. 40 for Rides 1 to 4, respectively. Each of the three visitors took at least one
                            ride and did not necessarily take all rides. None of them took the same ride more than once.
                            The movement time from one ride to another is negligible, and a visitor leaves the ride
                            immediately after the completion of the ride. No one takes a break inside the park unless
                            mentioned explicitly. The following information is also known. 1.
                            Chitra never waited in the queue and completed her visit by 11 am after spending Rs. 50 to
                            pay for the ticket(s). 2. Anjali took Ride-1 at 11 am after waiting for 30 mins for
                            Chitra to complete it. It was the only ride where Anjali waited. 3. Bipasha began her
                            first of three rides at 11:30 am. All three visitors incurred the same amount of ticket
                            expense by 12:15 pm. 4. The last ride taken by Anjali and Bipasha was the same, where
                            Bipasha waited 30 mins for Anjali to complete her ride. Before standing in the queue for
                            that ride, Bipasha took a 1-hour coffee break after completing her previous ride.",,Which ride was taken by all three visitors?,MCQ,Ride-3 | Ride-1 | Ride-4 | Ride-2,B
2023,DI-LR,2,"Anjali, Bipasha, and Chitra visited an entertainment park that has four rides.
                            Each ride lasts one hour and can accommodate one visitor at one point. All rides begin at 9
                            am and must be completed by 5 pm except for Ride-3, for which the last ride has to be
                            completed by 1 pm. Ride gates open every 30 minutes, e.g. 10 am, 10:30 am, and so on.
                            Whenever a ride gate opens, and there is no visitor inside, the first visitor waiting in the
                            queue buys the ticket just before taking the ride. The ticket prices are Rs. 20, Rs. 50, Rs.
                            30 and Rs. 40 for Rides 1 to 4, respectively. Each of the three visitors took at least one
                            ride and did not necessarily take all rides. None of them took the same ride more than once.
                            The movement time from one ride to another is negligible, and a visitor leaves the ride
                            immediately after the completion of the ride. No one takes a break inside the park unless
                            mentioned explicitly. The following information is also known. 1.
                            Chitra never waited in the queue and completed her visit by 11 am after spending Rs. 50 to
                            pay for the ticket(s). 2. Anjali took Ride-1 at 11 am after waiting for 30 mins for
                            Chitra to complete it. It was the only ride where Anjali waited. 3. Bipasha began her
                            first of three rides at 11:30 am. All three visitors incurred the same amount of ticket
                            expense by 12:15 pm. 4. The last ride taken by Anjali and Bipasha was the same, where
                            Bipasha waited 30 mins for Anjali to complete her ride. Before standing in the queue for
                            that ride, Bipasha took a 1-hour coffee break after completing her previous ride.",,How many rides did Anjali and Chitra take in total?,Numerical,,6
2023,DI-LR,2,"Anjali, Bipasha, and Chitra visited an entertainment park that has four rides.
                            Each ride lasts one hour and can accommodate one visitor at one point. All rides begin at 9
                            am and must be completed by 5 pm except for Ride-3, for which the last ride has to be
                            completed by 1 pm. Ride gates open every 30 minutes, e.g. 10 am, 10:30 am, and so on.
                            Whenever a ride gate opens, and there is no visitor inside, the first visitor waiting in the
                            queue buys the ticket just before taking the ride. The ticket prices are Rs. 20, Rs. 50, Rs.
                            30 and Rs. 40 for Rides 1 to 4, respectively. Each of the three visitors took at least one
                            ride and did not necessarily take all rides. None of them took the same ride more than once.
                            The movement time from one ride to another is negligible, and a visitor leaves the ride
                            immediately after the completion of the ride. No one takes a break inside the park unless
                            mentioned explicitly. The following information is also known. 1.
                            Chitra never waited in the queue and completed her visit by 11 am after spending Rs. 50 to
                            pay for the ticket(s). 2. Anjali took Ride-1 at 11 am after waiting for 30 mins for
                            Chitra to complete it. It was the only ride where Anjali waited. 3. Bipasha began her
                            first of three rides at 11:30 am. All three visitors incurred the same amount of ticket
                            expense by 12:15 pm. 4. The last ride taken by Anjali and Bipasha was the same, where
                            Bipasha waited 30 mins for Anjali to complete her ride. Before standing in the queue for
                            that ride, Bipasha took a 1-hour coffee break after completing her previous ride.",,What was the total amount spent on tickets (in Rs.) by Anjali?,Numerical,,140
2023,DI-LR,3,"There are only three female students â Amala, Koli and Rini â and only three
                            male students â Biman, Mathew and Shyamal â in a course. The course has two evaluation
                            components, a project and a test. The aggregate score in the course is a weighted average of
                            the two components, with the weights being positive and adding to 1. The
                            projects are done in groups of two, with each group consisting of a female and a male
                            student. Both the group members obtain the same score in the project. The
                            following additional facts are known about the scores in the project and the
                            test. 1. The minimum, maximum and the average of both project and test scores
                            were identical â 40, 80 and 60, respectively. 2. The test scores of the students were
                            all multiples of 10; four of them were distinct and the remaining two were equal to the
                            average test scores. 3. Amala's score in the project was double that of Koli in the
                            same, but Koli scored 20 more than Amala in the test. Yet Amala had the highest aggregate
                            score. 4. Shyamal scored the second highest in the test. He scored two more than Koli,
                            but two less than Amala in the aggregate. 5. Biman scored the second lowest in the test
                            and the lowest in the aggregate. 6. Mathew scored more than Rini in the project, but
                            less than her in the test.",,What was Rini's score in the project?,Numerical,,60
2023,DI-LR,3,"There are only three female students â Amala, Koli and Rini â and only three
                            male students â Biman, Mathew and Shyamal â in a course. The course has two evaluation
                            components, a project and a test. The aggregate score in the course is a weighted average of
                            the two components, with the weights being positive and adding to 1. The
                            projects are done in groups of two, with each group consisting of a female and a male
                            student. Both the group members obtain the same score in the project. The
                            following additional facts are known about the scores in the project and the
                            test. 1. The minimum, maximum and the average of both project and test scores
                            were identical â 40, 80 and 60, respectively. 2. The test scores of the students were
                            all multiples of 10; four of them were distinct and the remaining two were equal to the
                            average test scores. 3. Amala's score in the project was double that of Koli in the
                            same, but Koli scored 20 more than Amala in the test. Yet Amala had the highest aggregate
                            score. 4. Shyamal scored the second highest in the test. He scored two more than Koli,
                            but two less than Amala in the aggregate. 5. Biman scored the second lowest in the test
                            and the lowest in the aggregate. 6. Mathew scored more than Rini in the project, but
                            less than her in the test.",,What was the weight of the test component?,MCQ,0.75 | 0.50 | 0.60 | 0.40,C
2023,DI-LR,3,"There are only three female students â Amala, Koli and Rini â and only three
                            male students â Biman, Mathew and Shyamal â in a course. The course has two evaluation
                            components, a project and a test. The aggregate score in the course is a weighted average of
                            the two components, with the weights being positive and adding to 1. The
                            projects are done in groups of two, with each group consisting of a female and a male
                            student. Both the group members obtain the same score in the project. The
                            following additional facts are known about the scores in the project and the
                            test. 1. The minimum, maximum and the average of both project and test scores
                            were identical â 40, 80 and 60, respectively. 2. The test scores of the students were
                            all multiples of 10; four of them were distinct and the remaining two were equal to the
                            average test scores. 3. Amala's score in the project was double that of Koli in the
                            same, but Koli scored 20 more than Amala in the test. Yet Amala had the highest aggregate
                            score. 4. Shyamal scored the second highest in the test. He scored two more than Koli,
                            but two less than Amala in the aggregate. 5. Biman scored the second lowest in the test
                            and the lowest in the aggregate. 6. Mathew scored more than Rini in the project, but
                            less than her in the test.",,What was the maximum aggregate score obtained by the students?,MCQ,66 | 68 | 80 | 62,B
2023,DI-LR,3,"There are only three female students â Amala, Koli and Rini â and only three
                            male students â Biman, Mathew and Shyamal â in a course. The course has two evaluation
                            components, a project and a test. The aggregate score in the course is a weighted average of
                            the two components, with the weights being positive and adding to 1. The
                            projects are done in groups of two, with each group consisting of a female and a male
                            student. Both the group members obtain the same score in the project. The
                            following additional facts are known about the scores in the project and the
                            test. 1. The minimum, maximum and the average of both project and test scores
                            were identical â 40, 80 and 60, respectively. 2. The test scores of the students were
                            all multiples of 10; four of them were distinct and the remaining two were equal to the
                            average test scores. 3. Amala's score in the project was double that of Koli in the
                            same, but Koli scored 20 more than Amala in the test. Yet Amala had the highest aggregate
                            score. 4. Shyamal scored the second highest in the test. He scored two more than Koli,
                            but two less than Amala in the aggregate. 5. Biman scored the second lowest in the test
                            and the lowest in the aggregate. 6. Mathew scored more than Rini in the project, but
                            less than her in the test.",,What was Mathew's score in the test?,Numerical,,40
2023,DI-LR,3,"There are only three female students â Amala, Koli and Rini â and only three
                            male students â Biman, Mathew and Shyamal â in a course. The course has two evaluation
                            components, a project and a test. The aggregate score in the course is a weighted average of
                            the two components, with the weights being positive and adding to 1. The
                            projects are done in groups of two, with each group consisting of a female and a male
                            student. Both the group members obtain the same score in the project. The
                            following additional facts are known about the scores in the project and the
                            test. 1. The minimum, maximum and the average of both project and test scores
                            were identical â 40, 80 and 60, respectively. 2. The test scores of the students were
                            all multiples of 10; four of them were distinct and the remaining two were equal to the
                            average test scores. 3. Amala's score in the project was double that of Koli in the
                            same, but Koli scored 20 more than Amala in the test. Yet Amala had the highest aggregate
                            score. 4. Shyamal scored the second highest in the test. He scored two more than Koli,
                            but two less than Amala in the aggregate. 5. Biman scored the second lowest in the test
                            and the lowest in the aggregate. 6. Mathew scored more than Rini in the project, but
                            less than her in the test.",,"Which of the following pairs of students were part of the same project team? i)
                                Amala and Biman ii) Koli and Mathew",MCQ,Neither i) nor ii) | Both i) and ii) | Only i) | Only ii),A
2023,DI-LR,3,"In a coaching class, some students register online, and some others register
                            offline. No student registers both online and offline; hence the total registration number
                            is the sum of online and offline registrations. The following facts and table pertain to
                            these registration numbers for the five months â January to May of 2023. The table shows the
                            minimum, maximum, median registration numbers of these five months, separately for online,
                            offline and total number of registrations. The following additional facts are
                            known. 1. In every month, both online and offline registration numbers were
                            multiples of 10. 2. In January, the number of offline registrations was twice that of
                            online registrations. 3. In April, the number of online registrations was twice that of
                            offline registrations. 4. The number of online registrations in March was the same as
                            the number of offline registrations in February. 5. The number of online registrations
                            was the largest in May.",images\2023_slot3_scen2_1.jpg,What was the total number of registrations in April?,Numerical,,120
2023,DI-LR,3,"In a coaching class, some students register online, and some others register
                            offline. No student registers both online and offline; hence the total registration number
                            is the sum of online and offline registrations. The following facts and table pertain to
                            these registration numbers for the five months â January to May of 2023. The table shows the
                            minimum, maximum, median registration numbers of these five months, separately for online,
                            offline and total number of registrations. The following additional facts are
                            known. 1. In every month, both online and offline registration numbers were
                            multiples of 10. 2. In January, the number of offline registrations was twice that of
                            online registrations. 3. In April, the number of online registrations was twice that of
                            offline registrations. 4. The number of online registrations in March was the same as
                            the number of offline registrations in February. 5. The number of online registrations
                            was the largest in May.",images\2023_slot3_scen2_1.jpg,What was the number of online registrations in January?,Numerical,,40
2023,DI-LR,3,"In a coaching class, some students register online, and some others register
                            offline. No student registers both online and offline; hence the total registration number
                            is the sum of online and offline registrations. The following facts and table pertain to
                            these registration numbers for the five months â January to May of 2023. The table shows the
                            minimum, maximum, median registration numbers of these five months, separately for online,
                            offline and total number of registrations. The following additional facts are
                            known. 1. In every month, both online and offline registration numbers were
                            multiples of 10. 2. In January, the number of offline registrations was twice that of
                            online registrations. 3. In April, the number of online registrations was twice that of
                            offline registrations. 4. The number of online registrations in March was the same as
                            the number of offline registrations in February. 5. The number of online registrations
                            was the largest in May.",images\2023_slot3_scen2_1.jpg,"Which of the following statements can be true? I. The number of offline
                                registrations was the smallest in May. II. The total number of registrations was
                                the smallest in February.",MCQ,Only II | Only I | Both I and II | Neither I nor II,B
2023,DI-LR,3,"In a coaching class, some students register online, and some others register
                            offline. No student registers both online and offline; hence the total registration number
                            is the sum of online and offline registrations. The following facts and table pertain to
                            these registration numbers for the five months â January to May of 2023. The table shows the
                            minimum, maximum, median registration numbers of these five months, separately for online,
                            offline and total number of registrations. The following additional facts are
                            known. 1. In every month, both online and offline registration numbers were
                            multiples of 10. 2. In January, the number of offline registrations was twice that of
                            online registrations. 3. In April, the number of online registrations was twice that of
                            offline registrations. 4. The number of online registrations in March was the same as
                            the number of offline registrations in February. 5. The number of online registrations
                            was the largest in May.",images\2023_slot3_scen2_1.jpg,What best can be concluded about the number of offline registrations in February?,MCQ,30 or 50 or 80 | 80 | 50 or 80 | 50,D
2023,DI-LR,3,"In a coaching class, some students register online, and some others register
                            offline. No student registers both online and offline; hence the total registration number
                            is the sum of online and offline registrations. The following facts and table pertain to
                            these registration numbers for the five months â January to May of 2023. The table shows the
                            minimum, maximum, median registration numbers of these five months, separately for online,
                            offline and total number of registrations. The following additional facts are
                            known. 1. In every month, both online and offline registration numbers were
                            multiples of 10. 2. In January, the number of offline registrations was twice that of
                            online registrations. 3. In April, the number of online registrations was twice that of
                            offline registrations. 4. The number of online registrations in March was the same as
                            the number of offline registrations in February. 5. The number of online registrations
                            was the largest in May.",images\2023_slot3_scen2_1.jpg,"Which pair of months definitely had the same total number of registrations? I.
                                January and April II. February and May",MCQ,Only I | Neither I nor II | Only II | Both I and II,D
2023,DI-LR,3,"An air conditioner (AC) company has four dealers â D1, D2, D3 and D4 in a city.
                            It is evaluating sales performances of these dealers. The company sells two variants of ACs
                            â Window and Split. Both these variants can be either Inverter type or Non-inverter type. It
                            is known that of the total number of ACs sold in the city, 25% were of Window variant, while
                            the rest were of Split variant. Among the Inverter ACs sold, 20% were of Window
                            variant. The following information is also known: 1. Every dealer sold at least
                            two window ACs. 2. D1 sold 13 inverter ACs, while D3 sold 5 Non-inverter ACs. 3. A
                            total of six Window Non-inverter ACs and 36 Split Inverter ACs were sold in the city. 4. The
                            number of Split ACs sold by D1 was twice the number of Window ACs sold by it. 5. D3 and D4
                            sold an equal number of Window ACs and this number was one-third of the number of similar
                            ACs sold by D2. 6. D2 and D3 were the only ones who sold Window Non-inverter ACs. The number
                            of these ACs sold by D2 was twice the number of these ACs sold by D3. 7. D3 and D4 sold
                            an equal number of Split Inverter ACs. This number was half the number of similar ACs sold
                            by D2.",,How many Split Inverter ACs did D2 sell?,Numerical,,14
